precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
GARFIELD - 045010,2492,1911,0,482,17,13,0,74,76.69,0.0,19.34,0.68,0.52,0.0,2.97
GARFIELD - 045011,1182,1018,11,121,0,0,0,26,86.13,0.93,10.24,0.0,0.0,0.0,2.2
GARFIELD - 045012,1629,1022,23,530,0,0,0,60,62.74,1.41,32.54,0.0,0.0,0.0,3.68
GARFIELD - 045013,1241,978,0,246,0,12,0,10,78.81,0.0,19.82,0.0,0.97,0.0,0.81
GARFIELD - 045014,1787,1255,0,494,11,0,0,20,70.23,0.0,27.64,0.62,0.0,0.0,1.12
GARFIELD - 045015,1482,1118,0,357,10,0,0,14,75.44,0.0,24.09,0.67,0.0,0.0,0.94
GARFIELD - 045016,2217,1587,100,528,0,0,1,19,71.58,4.51,23.82,0.0,0.0,0.05,0.86
GARFIELD - 045017,1390,1140,0,186,0,0,4,18,82.01,0.0,13.38,0.0,0.0,0.29,1.29
GARFIELD - 045018,660,690,0,41,7,0,0,7,104.55,0.0,6.21,1.06,0.0,0.0,1.06
GARFIELD - 045019,2011,1183,0,667,8,24,4,57,58.83,0.0,33.17,0.4,1.19,0.2,2.83
GARFIELD - 045020,1497,1082,5,360,0,13,0,24,72.28,0.33,24.05,0.0,0.87,0.0,1.6
GARFIELD - 045021,1837,1191,5,606,0,18,5,29,64.83,0.27,32.99,0.0,0.98,0.27,1.58
GARFIELD - 045022,1954,1094,16,789,0,7,23,28,55.99,0.82,40.38,0.0,0.36,1.18,1.43
GARFIELD - 045023,1309,862,0,412,11,0,10,0,65.85,0.0,31.47,0.84,0.0,0.76,0.0
GARFIELD - 045024,558,487,19,19,0,0,0,34,87.28,3.41,3.41,0.0,0.0,0.0,6.09
GARFIELD - 045025,1214,1074,0,98,5,13,8,7,88.47,0.0,8.07,0.41,1.07,0.66,0.58
GARFIELD - 045026,2199,1841,0,293,35,10,3,23,83.72,0.0,13.32,1.59,0.45,0.14,1.05
GARFIELD - 045027,1264,1097,6,147,0,0,5,12,86.79,0.47,11.63,0.0,0.0,0.4,0.95
GILPIN - 047001,421,302,0,105,0,0,0,16,71.73,0.0,24.94,0.0,0.0,0.0,3.8
GILPIN - 047002,743,650,47,52,0,13,0,9,87.48,6.33,7.0,0.0,1.75,0.0,1.21
GILPIN - 047003,1275,1165,0,81,5,0,0,7,91.37,0.0,6.35,0.39,0.0,0.0,0.55
GILPIN - 047004,640,501,0,16,48,14,0,0,78.28,0.0,2.5,7.5,2.19,0.0,0.0
GILPIN - 047005,888,880,0,8,6,0,0,6,99.1,0.0,0.9,0.68,0.0,0.0,0.68
GILPIN - 047006,900,749,95,29,0,33,0,30,83.22,10.56,3.22,0.0,3.67,0.0,3.33
GRAND - 049001,570,539,0,4,0,0,0,35,94.56,0.0,0.7,0.0,0.0,0.0,6.14
GRAND - 049002,1744,1592,0,89,81,0,0,34,91.28,0.0,5.1,4.64,0.0,0.0,1.95
GRAND - 049003,1907,1647,0,182,27,0,0,31,86.37,0.0,9.54,1.42,0.0,0.0,1.63
GRAND - 049004,869,659,18,198,0,2,0,10,75.83,2.07,22.78,0.0,0.23,0.0,1.15
GRAND - 049005,1159,913,0,205,0,3,0,5,78.77,0.0,17.69,0.0,0.26,0.0,0.43
GRAND - 049006,795,739,16,17,0,37,0,29,92.96,2.01,2.14,0.0,4.65,0.0,3.65
GRAND - 049007,1192,1150,0,22,0,16,0,0,96.48,0.0,1.85,0.0,1.34,0.0,0.0
GRAND - 049008,980,858,0,95,0,0,0,8,87.55,0.0,9.69,0.0,0.0,0.0,0.82
GRAND - 049009,804,711,0,39,0,15,0,0,88.43,0.0,4.85,0.0,1.87,0.0,0.0
GRAND - 049010,1155,1085,0,21,0,0,0,59,93.94,0.0,1.82,0.0,0.0,0.0,5.11
GRAND - 049011,639,629,0,3,0,0,3,0,98.44,0.0,0.47,0.0,0.0,0.47,0.0
GRAND - 049012,1120,1060,0,28,14,0,1,5,94.64,0.0,2.5,1.25,0.0,0.09,0.45
GUNNISON - 051001,178,166,0,0,0,0,0,9,93.26,0.0,0.0,0.0,0.0,0.0,5.06
GUNNISON - 051002,589,588,0,0,0,0,0,6,99.83,0.0,0.0,0.0,0.0,0.0,1.02
GUNNISON - 051003,1125,1010,0,65,0,0,0,61,89.78,0.0,5.78,0.0,0.0,0.0,5.42
GUNNISON - 051004,658,590,0,41,0,0,0,22,89.67,0.0,6.23,0.0,0.0,0.0,3.34
GUNNISON - 051005,1885,1658,0,218,0,0,0,12,87.96,0.0,11.56,0.0,0.0,0.0,0.64
GUNNISON - 051006,989,924,0,52,0,0,0,0,93.43,0.0,5.26,0.0,0.0,0.0,0.0
GUNNISON - 051007,665,630,0,38,0,0,0,1,94.74,0.0,5.71,0.0,0.0,0.0,0.15
GUNNISON - 051008,971,911,0,28,19,0,0,14,93.82,0.0,2.88,1.96,0.0,0.0,1.44
GUNNISON - 051009,1255,1158,0,51,0,20,0,29,92.27,0.0,4.06,0.0,1.59,0.0,2.31
GUNNISON - 051010,1808,1464,53,199,24,37,0,10,80.97,2.93,11.01,1.33,2.05,0.0,0.55
GUNNISON - 051011,577,511,0,42,0,0,0,23,88.56,0.0,7.28,0.0,0.0,0.0,3.99
GUNNISON - 051012,319,282,0,32,1,4,0,1,88.4,0.0,10.03,0.31,1.25,0.0,0.31
GUNNISON - 051013,1210,1095,11,42,0,0,0,77,90.5,0.91,3.47,0.0,0.0,0.0,6.36
GUNNISON - 051014,1325,1039,3,173,0,4,5,78,78.42,0.23,13.06,0.0,0.3,0.38,5.89
GUNNISON - 051015,771,654,6,62,5,4,3,60,84.82,0.78,8.04,0.65,0.52,0.39,7.78
HINSDALE - 027001,818,723,0,18,13,0,0,64,88.39,0.0,2.2,1.59,0.0,0.0,7.82
HUERFANO - 055001,383,275,0,100,0,0,0,19,71.8,0.0,26.11,0.0,0.0,0.0,4.96
HUERFANO - 055002,919,802,0,104,1,0,0,13,87.27,0.0,11.32,0.11,0.0,0.0,1.41
HUERFANO - 055003,529,238,0,244,16,13,0,9,44.99,0.0,46.12,3.02,2.46,0.0,1.7
HUERFANO - 055004,1018,391,0,525,63,4,0,69,38.41,0.0,51.57,6.19,0.39,0.0,6.78
HUERFANO - 055005,187,178,0,6,0,0,0,5,95.19,0.0,3.21,0.0,0.0,0.0,2.67
HUERFANO - 055006,901,576,0,318,0,0,0,6,63.93,0.0,35.29,0.0,0.0,0.0,0.67
HUERFANO - 055007,271,213,0,35,0,0,0,1,78.6,0.0,12.92,0.0,0.0,0.0,0.37
HUERFANO - 055008,59,44,0,11,0,0,0,0,74.58,0.0,18.64,0.0,0.0,0.0,0.0
HUERFANO - 055009,924,683,0,194,1,0,0,39,73.92,0.0,21.0,0.11,0.0,0.0,4.22
HUERFANO - 055010,585,501,0,63,3,0,0,7,85.64,0.0,10.77,0.51,0.0,0.0,1.2
HUERFANO - 055011,108,108,0,6,0,0,0,0,100.0,0.0,5.56,0.0,0.0,0.0,0.0
JACKSON - 057001,404,353,8,46,0,0,0,0,87.38,1.98,11.39,0.0,0.0,0.0,0.0
JACKSON - 057002,73,67,2,0,0,0,0,0,91.78,2.74,0.0,0.0,0.0,0.0,0.0
JACKSON - 057003,162,156,4,0,0,0,0,0,96.3,2.47,0.0,0.0,0.0,0.0,0.0
JACKSON - 057004,62,55,2,0,0,0,0,0,88.71,3.23,0.0,0.0,0.0,0.0,0.0
JACKSON - 057005,435,380,3,56,4,0,0,0,87.36,0.69,12.87,0.92,0.0,0.0,0.0
JEFFERSON - 059001,161,145,2,11,0,4,0,3,90.06,1.24,6.83,0.0,2.48,0.0,1.86
JEFFERSON - 059002,1243,967,32,90,0,130,0,20,77.8,2.57,7.24,0.0,10.46,0.0,1.61
JEFFERSON - 059003,1171,988,0,180,0,0,0,0,84.37,0.0,15.37,0.0,0.0,0.0,0.0
JEFFERSON - 059004,1905,1610,24,259,3,2,0,1,84.51,1.26,13.6,0.16,0.1,0.0,0.05
JEFFERSON - 059005,1670,1446,9,128,0,70,0,26,86.59,0.54,7.66,0.0,4.19,0.0,1.56
JEFFERSON - 059006,1908,1752,9,121,0,0,0,12,91.82,0.47,6.34,0.0,0.0,0.0,0.63
JEFFERSON - 059007,1960,1749,49,122,1,0,0,50,89.23,2.5,6.22,0.05,0.0,0.0,2.55
JEFFERSON - 059008,1898,1641,20,115,0,32,0,102,86.46,1.05,6.06,0.0,1.69,0.0,5.37
JEFFERSON - 059009,1507,1210,0,223,0,83,0,0,80.29,0.0,14.8,0.0,5.51,0.0,0.0
JEFFERSON - 059010,643,599,0,33,0,0,0,1,93.16,0.0,5.13,0.0,0.0,0.0,0.16
JEFFERSON - 059011,1087,892,0,135,1,30,0,17,82.06,0.0,12.42,0.09,2.76,0.0,1.56
JEFFERSON - 059012,1692,1441,0,210,0,17,0,18,85.17,0.0,12.41,0.0,1.0,0.0,1.06
JEFFERSON - 059013,1048,855,0,167,0,7,0,14,81.58,0.0,15.94,0.0,0.67,0.0,1.34
JEFFERSON - 059014,1363,1114,11,152,3,13,0,85,81.73,0.81,11.15,0.22,0.95,0.0,6.24
JEFFERSON - 059015,496,417,15,56,0,0,0,0,84.07,3.02,11.29,0.0,0.0,0.0,0.0
JEFFERSON - 059016,2136,1787,18,208,0,44,2,89,83.66,0.84,9.74,0.0,2.06,0.09,4.17
JEFFERSON - 059017,1113,894,18,147,9,41,0,0,80.32,1.62,13.21,0.81,3.68,0.0,0.0
JEFFERSON - 059018,1258,1087,0,130,0,42,0,0,86.41,0.0,10.33,0.0,3.34,0.0,0.0
JEFFERSON - 059019,2040,1819,0,71,0,10,0,144,89.17,0.0,3.48,0.0,0.49,0.0,7.06
JEFFERSON - 059020,1824,1329,14,328,0,114,0,26,72.86,0.77,17.98,0.0,6.25,0.0,1.43
JEFFERSON - 059021,1764,1511,0,159,0,48,0,58,85.66,0.0,9.01,0.0,2.72,0.0,3.29
JEFFERSON - 059022,1320,1200,0,61,0,3,0,28,90.91,0.0,4.62,0.0,0.23,0.0,2.12
JEFFERSON - 059023,1803,1518,3,55,0,93,0,147,84.19,0.17,3.05,0.0,5.16,0.0,8.15
JEFFERSON - 059024,1810,1499,0,255,15,2,0,10,82.82,0.0,14.09,0.83,0.11,0.0,0.55
JEFFERSON - 059025,1194,1028,5,114,0,24,0,23,86.1,0.42,9.55,0.0,2.01,0.0,1.93
JEFFERSON - 059026,2210,1691,1,470,0,1,0,15,76.52,0.05,21.27,0.0,0.05,0.0,0.68
JEFFERSON - 059027,1448,1235,12,8,0,146,0,41,85.29,0.83,0.55,0.0,10.08,0.0,2.83
JEFFERSON - 059028,1669,1414,0,140,8,61,0,46,84.72,0.0,8.39,0.48,3.65,0.0,2.76
JEFFERSON - 059029,1693,1518,7,167,0,28,0,0,89.66,0.41,9.86,0.0,1.65,0.0,0.0
JEFFERSON - 059030,2074,1687,1,166,0,182,0,56,81.34,0.05,8.0,0.0,8.78,0.0,2.7
JEFFERSON - 059031,1157,976,10,144,0,15,0,20,84.36,0.86,12.45,0.0,1.3,0.0,1.73
JEFFERSON - 059032,1510,1159,14,223,0,46,0,79,76.75,0.93,14.77,0.0,3.05,0.0,5.23
JEFFERSON - 059033,1784,1493,6,191,0,49,0,37,83.69,0.34,10.71,0.0,2.75,0.0,2.07
JEFFERSON - 059034,1930,1538,0,275,11,83,0,43,79.69,0.0,14.25,0.57,4.3,0.0,2.23
JEFFERSON - 059035,1148,1020,14,57,0,15,8,34,88.85,1.22,4.97,0.0,1.31,0.7,2.96
JEFFERSON - 059036,2004,1898,0,103,0,9,0,4,94.71,0.0,5.14,0.0,0.45,0.0,0.2
JEFFERSON - 059037,1073,1004,0,35,0,20,0,21,93.57,0.0,3.26,0.0,1.86,0.0,1.96
JEFFERSON - 059038,1342,1269,0,8,6,64,0,0,94.56,0.0,0.6,0.45,4.77,0.0,0.0
JEFFERSON - 059039,1510,1412,0,90,0,15,0,0,93.51,0.0,5.96,0.0,0.99,0.0,0.0
JEFFERSON - 059040,1585,1549,0,22,0,0,0,15,97.73,0.0,1.39,0.0,0.0,0.0,0.95
JEFFERSON - 059041,1008,934,0,16,0,5,0,41,92.66,0.0,1.59,0.0,0.5,0.0,4.07
JEFFERSON - 059042,1157,1045,11,51,18,4,0,30,90.32,0.95,4.41,1.56,0.35,0.0,2.59
JEFFERSON - 059043,679,610,0,18,0,22,0,19,89.84,0.0,2.65,0.0,3.24,0.0,2.8
JEFFERSON - 059044,959,870,5,68,0,2,0,19,90.72,0.52,7.09,0.0,0.21,0.0,1.98
JEFFERSON - 059045,1010,877,9,114,0,2,0,14,86.83,0.89,11.29,0.0,0.2,0.0,1.39
JEFFERSON - 059046,1188,1114,11,45,0,0,0,16,93.77,0.93,3.79,0.0,0.0,0.0,1.35
JEFFERSON - 059047,1166,1057,0,81,0,38,0,0,90.65,0.0,6.95,0.0,3.26,0.0,0.0
JEFFERSON - 059048,1566,1410,29,88,0,4,0,29,90.04,1.85,5.62,0.0,0.26,0.0,1.85
JEFFERSON - 059049,1057,966,0,38,0,20,0,23,91.39,0.0,3.6,0.0,1.89,0.0,2.18
JEFFERSON - 059050,917,840,0,44,0,14,0,19,91.6,0.0,4.8,0.0,1.53,0.0,2.07
JEFFERSON - 059051,1312,1187,13,87,0,9,0,44,90.47,0.99,6.63,0.0,0.69,0.0,3.35
JEFFERSON - 059052,1581,1575,1,6,0,10,0,10,99.62,0.06,0.38,0.0,0.63,0.0,0.63
JEFFERSON - 059053,1136,978,0,101,0,4,0,9,86.09,0.0,8.89,0.0,0.35,0.0,0.79
JEFFERSON - 059054,1282,1210,0,20,0,5,0,25,94.38,0.0,1.56,0.0,0.39,0.0,1.95
JEFFERSON - 059055,623,578,14,26,0,3,0,4,92.78,2.25,4.17,0.0,0.48,0.0,0.64
JEFFERSON - 059056,1042,992,33,31,0,0,0,11,95.2,3.17,2.98,0.0,0.0,0.0,1.06
JEFFERSON - 059057,1675,1593,0,50,0,0,1,9,95.1,0.0,2.99,0.0,0.0,0.06,0.54
JEFFERSON - 059058,1945,1849,26,32,0,18,0,23,95.06,1.34,1.65,0.0,0.93,0.0,1.18
JEFFERSON - 059059,1401,1238,10,43,21,40,0,46,88.37,0.71,3.07,1.5,2.86,0.0,3.28
JEFFERSON - 059060,600,549,4,9,0,10,0,3,91.5,0.67,1.5,0.0,1.67,0.0,0.5
JEFFERSON - 059061,1239,1069,0,64,0,86,0,21,86.28,0.0,5.17,0.0,6.94,0.0,1.69
JEFFERSON - 059062,1662,1536,0,79,0,9,0,41,92.42,0.0,4.75,0.0,0.54,0.0,2.47
JEFFERSON - 059063,1016,991,0,17,0,0,11,2,97.54,0.0,1.67,0.0,0.0,1.08,0.2
JEFFERSON - 059064,626,623,0,0,0,0,0,0,99.52,0.0,0.0,0.0,0.0,0.0,0.0
JEFFERSON - 059065,1474,1414,0,52,0,13,0,15,95.93,0.0,3.53,0.0,0.88,0.0,1.02
JEFFERSON - 059066,1229,1131,0,61,0,0,0,37,92.03,0.0,4.96,0.0,0.0,0.0,3.01
JEFFERSON - 059067,1324,1217,0,61,0,41,3,15,91.92,0.0,4.61,0.0,3.1,0.23,1.13
JEFFERSON - 059068,816,766,0,15,0,23,0,12,93.87,0.0,1.84,0.0,2.82,0.0,1.47
JEFFERSON - 059069,651,542,21,96,0,0,0,0,83.26,3.23,14.75,0.0,0.0,0.0,0.0
JEFFERSON - 059070,1899,1468,12,317,11,26,7,37,77.3,0.63,16.69,0.58,1.37,0.37,1.95
JEFFERSON - 059071,1656,1440,0,166,9,9,0,18,86.96,0.0,10.02,0.54,0.54,0.0,1.09
JEFFERSON - 059072,2104,1595,98,338,13,61,0,30,75.81,4.66,16.06,0.62,2.9,0.0,1.43
JEFFERSON - 059073,2109,1560,3,406,5,82,6,40,73.97,0.14,19.25,0.24,3.89,0.28,1.9
JEFFERSON - 059074,1895,1532,0,182,0,84,0,74,80.84,0.0,9.6,0.0,4.43,0.0,3.91
JEFFERSON - 059075,2196,1823,0,253,0,63,0,70,83.01,0.0,11.52,0.0,2.87,0.0,3.19
JEFFERSON - 059076,1970,1484,0,389,0,86,0,29,75.33,0.0,19.75,0.0,4.37,0.0,1.47
JEFFERSON - 059077,1674,1625,30,10,9,0,0,0,97.07,1.79,0.6,0.54,0.0,0.0,0.0
JEFFERSON - 059078,1227,1175,4,23,0,11,0,7,95.76,0.33,1.87,0.0,0.9,0.0,0.57
JEFFERSON - 059079,724,678,1,20,0,27,0,7,93.65,0.14,2.76,0.0,3.73,0.0,0.97
JEFFERSON - 059080,1039,1025,0,5,0,10,0,0,98.65,0.0,0.48,0.0,0.96,0.0,0.0
JEFFERSON - 059081,1756,1490,0,201,0,31,0,29,84.85,0.0,11.45,0.0,1.77,0.0,1.65
JEFFERSON - 059082,1385,1008,0,236,0,75,7,50,72.78,0.0,17.04,0.0,5.42,0.51,3.61
JEFFERSON - 059083,731,694,1,28,0,7,0,2,94.94,0.14,3.83,0.0,0.96,0.0,0.27
JEFFERSON - 059084,2217,1930,9,199,7,34,0,40,87.05,0.41,8.98,0.32,1.53,0.0,1.8
JEFFERSON - 059085,2285,1951,0,229,0,47,0,63,85.38,0.0,10.02,0.0,2.06,0.0,2.76
JEFFERSON - 059086,1461,1412,0,8,0,30,0,6,96.65,0.0,0.55,0.0,2.05,0.0,0.41
JEFFERSON - 059087,1064,986,0,13,0,48,0,23,92.67,0.0,1.22,0.0,4.51,0.0,2.16
JEFFERSON - 059088,3039,2484,73,270,29,105,6,60,81.74,2.4,8.88,0.95,3.46,0.2,1.97
JEFFERSON - 059089,1553,1207,94,72,2,35,3,106,77.72,6.05,4.64,0.13,2.25,0.19,6.83
JEFFERSON - 059090,3586,2767,69,567,40,91,7,63,77.16,1.92,15.81,1.12,2.54,0.2,1.76
JEFFERSON - 059091,1679,1428,0,127,6,30,0,15,85.05,0.0,7.56,0.36,1.79,0.0,0.89
JEFFERSON - 059092,1051,982,1,5,0,22,0,35,93.43,0.1,0.48,0.0,2.09,0.0,3.33
JEFFERSON - 059093,1880,1627,5,103,0,100,0,90,86.54,0.27,5.48,0.0,5.32,0.0,4.79
JEFFERSON - 059094,1513,1335,11,58,0,31,0,61,88.24,0.73,3.83,0.0,2.05,0.0,4.03
JEFFERSON - 059095,1541,1377,0,29,0,64,0,50,89.36,0.0,1.88,0.0,4.15,0.0,3.24
JEFFERSON - 059096,155,137,0,10,0,0,0,0,88.39,0.0,6.45,0.0,0.0,0.0,0.0
JEFFERSON - 059097,356,325,0,12,0,9,0,0,91.29,0.0,3.37,0.0,2.53,0.0,0.0
JEFFERSON - 059098,966,849,11,81,0,23,0,0,87.89,1.14,8.39,0.0,2.38,0.0,0.0
JEFFERSON - 059099,1903,1644,9,200,0,18,0,34,86.39,0.47,10.51,0.0,0.95,0.0,1.79
JEFFERSON - 059100,2002,1750,23,147,0,73,0,15,87.41,1.15,7.34,0.0,3.65,0.0,0.75
JEFFERSON - 059101,2312,1848,142,250,0,39,0,26,79.93,6.14,10.81,0.0,1.69,0.0,1.12
JEFFERSON - 059102,1208,1078,0,93,6,5,0,24,89.24,0.0,7.7,0.5,0.41,0.0,1.99
JEFFERSON - 059103,1955,1544,32,260,0,64,0,50,78.98,1.64,13.3,0.0,3.27,0.0,2.56
JEFFERSON - 059104,1317,1163,46,72,0,10,0,57,88.31,3.49,5.47,0.0,0.76,0.0,4.33
JEFFERSON - 059105,1877,1596,60,171,0,13,0,38,85.03,3.2,9.11,0.0,0.69,0.0,2.02
JEFFERSON - 059106,1904,1646,13,203,0,0,0,57,86.45,0.68,10.66,0.0,0.0,0.0,2.99
JEFFERSON - 059107,1619,1428,26,111,0,24,0,28,88.2,1.61,6.86,0.0,1.48,0.0,1.73
JEFFERSON - 059108,1256,1076,17,118,0,44,0,11,85.67,1.35,9.39,0.0,3.5,0.0,0.88
JEFFERSON - 059109,1525,1355,10,116,0,24,0,33,88.85,0.66,7.61,0.0,1.57,0.0,2.16
JEFFERSON - 059110,1634,1451,16,117,0,29,0,23,88.8,0.98,7.16,0.0,1.77,0.0,1.41
JEFFERSON - 059111,1985,1431,13,477,0,9,0,69,72.09,0.65,24.03,0.0,0.45,0.0,3.48
JEFFERSON - 059112,1779,1508,19,160,8,18,0,24,84.77,1.07,8.99,0.45,1.01,0.0,1.35
JEFFERSON - 059113,1649,1468,18,128,0,16,0,8,89.02,1.09,7.76,0.0,0.97,0.0,0.49
JEFFERSON - 059114,1894,1534,9,307,2,22,0,22,80.99,0.48,16.21,0.11,1.16,0.0,1.16
JEFFERSON - 059115,2000,1748,5,137,0,82,0,21,87.4,0.25,6.85,0.0,4.1,0.0,1.05
JEFFERSON - 059116,1429,1251,17,85,5,46,0,16,87.54,1.19,5.95,0.35,3.22,0.0,1.12
JEFFERSON - 059117,1940,1678,8,164,0,72,0,20,86.49,0.41,8.45,0.0,3.71,0.0,1.03
JEFFERSON - 059118,1572,1449,0,113,0,7,0,1,92.18,0.0,7.19,0.0,0.45,0.0,0.06
JEFFERSON - 059119,2639,1793,50,717,0,20,0,53,67.94,1.89,27.17,0.0,0.76,0.0,2.01
JEFFERSON - 059120,2973,2272,4,471,0,72,0,154,76.42,0.13,15.84,0.0,2.42,0.0,5.18
JEFFERSON - 059121,1709,1444,22,191,0,9,0,40,84.49,1.29,11.18,0.0,0.53,0.0,2.34
JEFFERSON - 059122,2603,2080,0,407,0,13,0,70,79.91,0.0,15.64,0.0,0.5,0.0,2.69
JEFFERSON - 059123,2009,1678,0,279,0,12,0,32,83.52,0.0,13.89,0.0,0.6,0.0,1.59
JEFFERSON - 059124,2250,1994,18,165,0,8,0,71,88.62,0.8,7.33,0.0,0.36,0.0,3.16
JEFFERSON - 059125,1589,1210,34,267,0,23,0,28,76.15,2.14,16.8,0.0,1.45,0.0,1.76
JEFFERSON - 059126,3531,3034,23,362,0,86,0,61,85.92,0.65,10.25,0.0,2.44,0.0,1.73
JEFFERSON - 059127,1949,1691,0,189,0,38,0,47,86.76,0.0,9.7,0.0,1.95,0.0,2.41
JEFFERSON - 059128,3708,2620,70,545,8,343,0,144,70.66,1.89,14.7,0.22,9.25,0.0,3.88
JEFFERSON - 059129,1435,1273,1,138,0,17,0,21,88.71,0.07,9.62,0.0,1.18,0.0,1.46
JEFFERSON - 059130,1378,1184,0,138,0,23,0,27,85.92,0.0,10.01,0.0,1.67,0.0,1.96
JEFFERSON - 059131,1530,1304,0,161,0,19,0,36,85.23,0.0,10.52,0.0,1.24,0.0,2.35
JEFFERSON - 059132,1316,1063,14,118,0,77,0,44,80.78,1.06,8.97,0.0,5.85,0.0,3.34
JEFFERSON - 059133,3019,2258,67,435,0,55,0,255,74.79,2.22,14.41,0.0,1.82,0.0,8.45
JEFFERSON - 059134,1412,1079,9,292,0,0,0,25,76.42,0.64,20.68,0.0,0.0,0.0,1.77
JEFFERSON - 059135,923,688,42,183,0,10,0,0,74.54,4.55,19.83,0.0,1.08,0.0,0.0
JEFFERSON - 059136,2072,1844,0,146,0,15,0,62,89.0,0.0,7.05,0.0,0.72,0.0,2.99
JEFFERSON - 059137,2175,1351,108,372,0,194,0,152,62.11,4.97,17.1,0.0,8.92,0.0,6.99
JEFFERSON - 059138,1255,1094,8,95,9,34,0,18,87.17,0.64,7.57,0.72,2.71,0.0,1.43
JEFFERSON - 059139,1841,1432,23,218,0,34,0,51,77.78,1.25,11.84,0.0,1.85,0.0,2.77
JEFFERSON - 059140,1223,997,28,139,21,9,0,30,81.52,2.29,11.37,1.72,0.74,0.0,2.45
JEFFERSON - 059141,2258,1773,36,344,0,37,0,73,78.52,1.59,15.23,0.0,1.64,0.0,3.23
JEFFERSON - 059142,3061,2149,40,628,0,225,0,24,70.21,1.31,20.52,0.0,7.35,0.0,0.78
JEFFERSON - 059143,1859,1466,0,226,11,139,0,16,78.86,0.0,12.16,0.59,7.48,0.0,0.86
JEFFERSON - 059144,1403,1085,6,211,2,81,0,31,77.33,0.43,15.04,0.14,5.77,0.0,2.21
JEFFERSON - 059145,1679,1288,14,232,24,57,0,62,76.71,0.83,13.82,1.43,3.39,0.0,3.69
JEFFERSON - 059146,3852,2987,0,702,0,40,0,109,77.54,0.0,18.22,0.0,1.04,0.0,2.83
JEFFERSON - 059147,2221,1723,14,370,0,36,0,71,77.58,0.63,16.66,0.0,1.62,0.0,3.2
JEFFERSON - 059148,2221,1511,52,570,0,30,0,85,68.03,2.34,25.66,0.0,1.35,0.0,3.83
JEFFERSON - 059149,2288,1530,59,560,0,43,0,90,66.87,2.58,24.48,0.0,1.88,0.0,3.93
JEFFERSON - 059150,1494,1195,0,202,0,39,0,52,79.99,0.0,13.52,0.0,2.61,0.0,3.48
JEFFERSON - 059151,2237,1975,7,239,0,17,0,13,88.29,0.31,10.68,0.0,0.76,0.0,0.58
JEFFERSON - 059152,1580,1311,20,113,0,148,0,9,82.97,1.27,7.15,0.0,9.37,0.0,0.57
JEFFERSON - 059153,2345,1615,91,448,0,172,0,50,68.87,3.88,19.1,0.0,7.33,0.0,2.13
JEFFERSON - 059154,2279,1370,11,799,14,33,0,52,60.11,0.48,35.06,0.61,1.45,0.0,2.28
JEFFERSON - 059155,1972,1401,18,447,0,38,28,9,71.04,0.91,22.67,0.0,1.93,1.42,0.46
JEFFERSON - 059156,1503,1127,16,286,0,53,0,21,74.98,1.06,19.03,0.0,3.53,0.0,1.4
JEFFERSON - 059157,1837,1547,0,270,0,0,0,20,84.21,0.0,14.7,0.0,0.0,0.0,1.09
JEFFERSON - 059158,2413,1659,81,394,132,123,2,80,68.75,3.36,16.33,5.47,5.1,0.08,3.32
JEFFERSON - 059159,2145,1432,7,523,0,116,0,60,66.76,0.33,24.38,0.0,5.41,0.0,2.8
JEFFERSON - 059160,2548,1789,58,662,6,11,0,22,70.21,2.28,25.98,0.24,0.43,0.0,0.86
JEFFERSON - 059161,1105,929,33,81,0,0,0,65,84.07,2.99,7.33,0.0,0.0,0.0,5.88
JEFFERSON - 059162,1518,1223,14,201,24,7,0,41,80.57,0.92,13.24,1.58,0.46,0.0,2.7
JEFFERSON - 059163,2072,1858,10,126,6,9,27,44,89.67,0.48,6.08,0.29,0.43,1.3,2.12
JEFFERSON - 059164,1931,1800,8,126,0,7,0,0,93.22,0.41,6.53,0.0,0.36,0.0,0.0
JEFFERSON - 059165,1797,1604,0,170,0,9,0,11,89.26,0.0,9.46,0.0,0.5,0.0,0.61
JEFFERSON - 059166,2065,1924,41,57,12,33,0,5,93.17,1.99,2.76,0.58,1.6,0.0,0.24
JEFFERSON - 059167,1576,1337,22,184,0,16,0,25,84.84,1.4,11.68,0.0,1.02,0.0,1.59
JEFFERSON - 059168,1172,899,0,218,0,30,0,25,76.71,0.0,18.6,0.0,2.56,0.0,2.13
JEFFERSON - 059169,999,822,0,110,0,13,0,52,82.28,0.0,11.01,0.0,1.3,0.0,5.21
JEFFERSON - 059170,1463,1115,0,249,13,30,0,33,76.21,0.0,17.02,0.89,2.05,0.0,2.26
JEFFERSON - 059171,1897,1564,0,238,5,21,0,88,82.45,0.0,12.55,0.26,1.11,0.0,4.64
JEFFERSON - 059172,1918,1660,40,178,0,15,0,29,86.55,2.09,9.28,0.0,0.78,0.0,1.51
JEFFERSON - 059173,2602,2021,0,465,0,22,0,93,77.67,0.0,17.87,0.0,0.85,0.0,3.57
JEFFERSON - 059174,1667,1341,0,255,0,18,2,40,80.44,0.0,15.3,0.0,1.08,0.12,2.4
JEFFERSON - 059175,1987,1626,16,233,0,35,5,82,81.83,0.81,11.73,0.0,1.76,0.25,4.13
